transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantiy,price_per_unit,cogs
1767,2022-12-10,17:35:00,87,Male,39,Beauty,3,25,28.25
503,2023-10-08,20:06:00,63,Male,45,Beauty,4,500,570
869,2022-09-08,22:16:00,51,Male,37,Beauty,3,500,485
1503,2022-10-17,18:28:00,67,Male,45,Beauty,4,500,605
1869,2022-10-23,19:51:00,113,Male,37,Beauty,3,500,605
126,2022-11-01,18:16:00,63,Female,28,Clothing,3,30,28.8
349,2023-12-04,17:05:00,78,Female,57,Beauty,1,50,48.5
440,2023-11-22,20:15:00,110,Male,64,Clothing,2,300,348
1126,2022-09-12,17:12:00,62,Female,28,Clothing,3,30,28.8
1349,2023-12-08,21:57:00,112,Female,57,Beauty,1,50,49.5
1440,2023-09-01,19:20:00,86,Male,64,Clothing,2,300,354
124,2022-12-24,21:17:00,83,Male,33,Clothing,4,500,515
324,2022-11-15,17:52:00,54,Female,52,Electronics,3,50,49
677,2022-12-17,21:13:00,65,Female,19,Beauty,3,500,555
1124,2023-10-06,20:04:00,83,Male,33,Clothing,4,500,515
1324,2023-09-25,20:29:00,56,Female,52,Electronics,3,50,55
1677,2022-10-02,20:51:00,84,Female,19,Beauty,3,500,490
30,2023-10-10,20:05:00,59,Female,39,Beauty,3,300,285
226,2022-09-23,17:02:00,69,Female,61,Clothing,1,50,57.5
229,2023-11-09,19:23:00,92,Male,58,Beauty,3,30,36.9
896,2023-12-30,19:17:00,56,Female,30,Electronics,2,25,30.75
959,2022-09-18,17:59:00,54,Female,42,Electronics,2,30,28.5
998,2023-10-21,17:32:00,61,Female,23,Beauty,4,25,30.5
1030,2022-11-27,18:02:00,96,Female,39,Beauty,3,300,309
1226,2023-11-30,17:52:00,102,Female,61,Clothing,1,50,51
1229,2023-11-02,21:08:00,62,Male,58,Beauty,3,30,34.5
1896,2022-11-05,20:19:00,87,Female,30,Electronics,2,25,30.75
1959,2022-10-08,19:56:00,95,Female,42,Electronics,2,30,34.2
1998,2023-10-20,19:53:00,90,Female,23,Beauty,4,25,24
12,2022-12-09,22:09:00,114,Male,35,Beauty,3,25,25.25
1012,2022-12-08,18:47:00,56,Male,35,Beauty,3,25,27.25
710,2022-09-03,21:11:00,71,Female,26,Electronics,3,500,495
776,2023-09-08,18:57:00,109,Male,35,Clothing,3,30,30.9
817,2022-10-05,21:12:00,87,Male,30,Beauty,4,50,49
1710,2022-10-23,20:14:00,104,Female,26,Electronics,3,500,610
1776,2022-10-23,20:07:00,111,Male,35,Clothing,3,30,32.1
1817,2022-09-11,21:22:00,82,Male,30,Beauty,4,50,50
334,2022-10-16,20:37:00,103,Male,31,Electronics,3,300,360
343,2022-11-09,18:44:00,68,Male,21,Electronics,2,25,30
628,2023-12-23,18:00:00,66,Female,19,Beauty,4,50,59.5
983,2022-10-10,20:12:00,61,Female,29,Clothing,1,300,345
1334,2022-09-21,20:37:00,60,Male,31,Electronics,3,300,366
1343,2023-10-21,20:10:00,87,Male,21,Electronics,2,25,28.5
1628,2022-12-28,22:23:00,51,Female,19,Beauty,4,50,58.5
1983,2022-12-21,21:38:00,114,Female,29,Clothing,1,300,303
141,2022-11-01,19:26:00,54,Female,22,Electronics,1,50,59
145,2022-11-06,19:21:00,64,Female,39,Clothing,3,25,27.5
507,2022-12-11,21:40:00,52,Female,37,Electronics,3,500,485
841,2022-12-18,20:58:00,108,Male,31,Electronics,4,25,28.5
898,2023-09-17,20:55:00,53,Female,42,Clothing,3,30,35.1
951,2022-09-18,21:35:00,58,Male,33,Beauty,2,50,57.5
1141,2023-09-17,19:13:00,65,Female,22,Electronics,1,50,58
1145,2023-09-01,19:19:00,87,Female,39,Clothing,3,25,31
1507,2022-12-27,22:14:00,95,Female,37,Electronics,3,500,520
1841,2023-11-14,18:55:00,94,Male,31,Electronics,4,25,28.25
1898,2023-11-13,18:17:00,81,Female,42,Clothing,3,30,35.1
1951,2022-12-03,18:56:00,54,Male,33,Beauty,2,50,59.5
181,2023-11-06,19:59:00,79,Male,19,Electronics,4,300,327
1181,2022-11-06,18:28:00,84,Male,19,Electronics,4,300,354
784,2023-10-18,22:44:00,71,Female,34,Electronics,1,500,610
1784,2023-12-28,20:58:00,100,Female,34,Electronics,1,500,500
20,2023-12-12,21:35:00,85,Male,22,Clothing,3,300,345
690,2023-12-19,18:39:00,91,Female,52,Clothing,3,300,324
1020,2022-11-22,18:30:00,86,Male,22,Clothing,3,300,300
1690,2023-09-05,17:36:00,101,Female,52,Clothing,3,300,369
47,2022-10-22,17:22:00,96,Female,40,Beauty,3,500,600
405,2022-10-17,17:55:00,79,Female,25,Clothing,4,300,324
1047,2022-12-04,21:53:00,84,Female,40,Beauty,3,500,490
1405,2023-10-28,20:08:00,91,Female,25,Clothing,4,300,342
205,2022-11-22,17:20:00,88,Female,43,Clothing,1,25,25.5
512,2022-12-06,18:00:00,56,Female,57,Beauty,1,25,9.5
565,2023-09-05,20:24:00,75,Female,45,Beauty,2,30,9
761,2022-11-14,22:16:00,64,Female,33,Clothing,1,500,275
762,2023-11-27,17:49:00,56,Female,24,Electronics,2,25,10.25
950,2022-09-22,21:27:00,75,Male,36,Clothing,3,300,144
1205,2022-11-25,19:19:00,97,Female,43,Clothing,1,25,7.25
1512,2023-12-20,20:05:00,105,Female,57,Beauty,1,25,13.25
1565,2023-09-04,20:45:00,74,Female,45,Beauty,2,30,11.1
1761,2023-12-09,18:46:00,72,Female,33,Clothing,1,500,200
1762,2023-11-15,18:43:00,81,Female,24,Electronics,2,25,11
1950,2022-12-04,19:23:00,50,Male,36,Clothing,3,300,84
86,2023-09-29,18:55:00,69,Male,19,Beauty,3,30,15.6
173,2023-12-19,17:30:00,85,Male,64,Electronics,4,30,14.1
1086,2023-09-14,19:50:00,84,Male,19,Beauty,3,30,16.5
1173,2022-12-04,21:03:00,70,Male,64,Electronics,4,30,15
595,2022-10-15,21:35:00,65,Female,18,Clothing,4,500,210
827,2023-10-28,19:24:00,96,Male,61,Beauty,3,300,165
965,2022-11-27,21:45:00,84,Male,22,Clothing,4,50,13
1595,2023-10-04,17:44:00,115,Female,18,Clothing,4,500,255
1827,2022-11-09,20:02:00,62,Male,61,Beauty,3,300,132
1965,2022-12-12,20:03:00,93,Male,22,Clothing,4,50,21.5
388,2022-12-03,19:04:00,60,Male,50,Electronics,1,25,12.25
631,2023-10-22,22:18:00,92,Male,56,Electronics,3,30,16.5
1388,2023-10-13,18:12:00,89,Male,50,Electronics,1,25,6.75
1631,2022-11-01,19:11:00,75,Male,56,Electronics,3,30,12.3
554,2022-12-06,21:04:00,94,Female,46,Beauty,3,50,13
812,2023-10-02,17:45:00,89,Male,19,Electronics,3,25,11.25
1554,2023-11-27,19:55:00,83,Female,46,Beauty,3,50,15.5
1812,2023-10-25,22:19:00,85,Male,19,Electronics,3,25,12
58,2023-09-16,19:18:00,53,Male,18,Clothing,4,300,75
952,2022-12-21,18:09:00,69,Female,57,Clothing,1,25,13.25
1058,2022-10-30,18:31:00,100,Male,18,Clothing,4,300,153
1952,2022-12-17,22:13:00,114,Female,57,Clothing,1,25,13.5
345,2022-12-07,18:56:00,104,Male,62,Electronics,1,30,13.5
458,2023-11-28,21:35:00,110,Female,39,Electronics,4,25,7
582,2022-09-30,21:38:00,110,Male,35,Clothing,3,300,75
963,2023-10-19,18:24:00,76,Female,55,Beauty,1,50,13
1345,2022-09-29,17:50:00,98,Male,62,Electronics,1,30,11.4
1458,2023-10-09,19:21:00,95,Female,39,Electronics,4,25,9.75
1582,2023-10-17,19:12:00,56,Male,35,Clothing,3,300,114
1963,2022-12-12,20:56:00,115,Female,55,Beauty,1,50,20.5
369,2023-12-13,19:42:00,111,Male,23,Electronics,3,500,215
706,2022-09-04,22:19:00,66,Male,51,Electronics,4,25,8
747,2022-10-21,18:12:00,51,Male,23,Beauty,1,30,9.3
1369,2022-10-10,21:14:00,64,Male,23,Electronics,3,500,180
1706,2022-10-16,18:04:00,57,Male,51,Electronics,4,25,11.75
1747,2023-09-05,18:22:00,87,Male,23,Beauty,1,30,16.2
533,2022-11-13,17:19:00,92,Male,19,Electronics,3,500,155
1533,2022-10-29,19:35:00,67,Male,19,Electronics,3,500,255
169,2022-11-28,18:47:00,73,Male,18,Beauty,3,500,145
645,2022-12-14,22:11:00,51,Female,35,Electronics,4,30,11.1
968,2023-12-18,20:34:00,101,Female,48,Clothing,3,300,120
997,2023-10-01,20:36:00,51,Male,52,Beauty,3,30,15
1169,2022-09-25,17:12:00,101,Male,18,Beauty,3,500,255
1645,2023-10-12,17:27:00,109,Female,35,Electronics,4,30,9
1968,2022-09-21,19:09:00,75,Female,48,Clothing,3,300,153
1997,2023-10-29,21:09:00,99,Male,52,Beauty,3,30,10.2
57,2022-10-11,20:12:00,64,Female,63,Beauty,1,30,10.2
137,2022-09-10,20:42:00,66,Male,46,Beauty,2,500,125
778,2023-12-13,18:28:00,105,Female,47,Beauty,4,25,13.75
1057,2023-09-19,22:31:00,114,Female,63,Beauty,1,30,15.9
1137,2022-11-05,22:34:00,104,Male,46,Beauty,2,500,145
1778,2023-12-30,19:57:00,94,Female,47,Beauty,4,25,11.25
599,2023-12-10,19:07:00,82,Female,28,Beauty,2,50,24.5
938,2022-09-16,17:55:00,103,Male,49,Clothing,4,50,23
1599,2022-10-24,17:23:00,110,Female,28,Beauty,2,50,20.5
1938,2022-10-12,20:15:00,76,Male,49,Clothing,4,50,13.5
234,2023-12-09,17:42:00,64,Female,62,Electronics,2,25,13.75
1234,2023-09-07,17:46:00,78,Female,62,Electronics,2,25,8.25
410,2023-10-31,19:41:00,64,Female,29,Clothing,2,50,14.5
417,2023-10-01,22:03:00,109,Male,43,Electronics,3,300,162
581,2022-12-15,21:16:00,103,Female,48,Beauty,2,30,13.8
1410,2022-10-16,18:47:00,72,Female,29,Clothing,2,50,22.5
1417,2022-12-26,17:43:00,54,Male,43,Electronics,3,300,147
1581,2022-12-20,18:57:00,108,Female,48,Beauty,2,30,9.9
74,2023-10-05,19:50:00,56,Female,18,Beauty,4,500,205
87,2022-09-07,18:09:00,104,Female,28,Beauty,2,50,15.5
803,2022-10-25,17:16:00,60,Male,39,Clothing,4,25,6.75
1074,2022-10-04,20:18:00,67,Female,18,Beauty,4,500,230
1087,2022-11-08,23:00:00,81,Female,28,Beauty,2,50,15
1803,2023-12-26,19:36:00,101,Male,39,Clothing,4,25,8.5
424,2023-12-20,19:21:00,101,Male,57,Beauty,4,300,147
641,2023-12-25,18:30:00,105,Female,40,Electronics,1,300,144
918,2023-10-13,21:59:00,114,Female,42,Electronics,3,30,16.2
1424,2023-09-05,21:32:00,54,Male,57,Beauty,4,300,111
1641,2022-09-01,17:41:00,65,Female,40,Electronics,1,300,165
1918,2022-12-10,21:57:00,56,Female,42,Electronics,3,30,13.2
1,2022-12-16,19:10:00,50,Male,34,Beauty,3,50,16
95,2022-11-06,19:57:00,103,Female,32,Clothing,2,30,7.5
171,2022-10-14,20:10:00,109,Female,52,Clothing,3,300,126
1001,2023-09-01,20:11:00,99,Male,34,Beauty,3,50,22
1095,2022-09-05,17:56:00,56,Female,32,Clothing,2,30,9.9
1171,2022-10-05,21:05:00,87,Female,52,Clothing,3,300,84
156,2022-12-02,19:34:00,60,Female,43,Clothing,4,25,7
493,2022-12-01,20:10:00,95,Male,41,Beauty,2,25,7.75
1156,2022-12-26,21:10:00,68,Female,43,Clothing,4,25,13.5
1493,2023-11-26,21:49:00,58,Male,41,Beauty,2,25,6.75
115,2022-09-02,19:21:00,67,Male,51,Clothing,3,500,255
715,2022-10-11,20:57:00,55,Female,42,Beauty,4,25,6.25
1115,2023-09-21,17:41:00,99,Male,51,Clothing,3,500,180
1715,2022-12-30,19:35:00,89,Female,42,Beauty,4,25,9.75
267,2022-11-19,17:53:00,84,Female,32,Beauty,3,30,12
362,2023-09-27,22:43:00,101,Male,50,Clothing,1,25,10.25
856,2022-11-05,17:43:00,102,Male,54,Electronics,4,30,9.3
1267,2022-12-23,21:03:00,91,Female,32,Beauty,3,30,9.6
1362,2023-11-21,18:53:00,104,Male,50,Clothing,1,25,11
1856,2023-12-20,21:34:00,114,Male,54,Electronics,4,30,16.2
84,2023-11-10,17:17:00,89,Female,38,Electronics,3,30,10.2
795,2023-10-03,19:51:00,71,Male,57,Electronics,1,300,102
1084,2022-10-23,20:37:00,93,Female,38,Electronics,3,30,7.8
1795,2023-12-29,18:50:00,86,Male,57,Electronics,1,300,105
24,2023-12-14,22:59:00,59,Female,49,Clothing,1,300,87
215,2022-10-03,21:20:00,101,Male,58,Clothing,3,500,145
739,2023-10-14,17:09:00,57,Male,36,Beauty,1,25,10.25
1024,2023-12-03,21:51:00,72,Female,49,Clothing,1,300,126
1215,2022-11-19,20:44:00,107,Male,58,Clothing,3,500,130
1739,2023-10-25,17:52:00,67,Male,36,Beauty,1,25,11.25
289,2023-09-09,20:29:00,107,Male,53,Electronics,2,30,8.1
741,2022-12-24,22:30:00,53,Male,48,Clothing,1,300,141
810,2022-12-01,18:04:00,76,Male,59,Electronics,4,25,13.75
1289,2023-10-10,19:35:00,83,Male,53,Electronics,2,30,16.2
1741,2023-09-02,20:47:00,70,Male,48,Clothing,1,300,132
1810,2023-09-22,18:29:00,106,Male,59,Electronics,4,25,13.5
266,2022-09-12,18:26:00,66,Female,19,Electronics,2,30,14.4
389,2022-11-11,19:06:00,109,Male,21,Clothing,2,25,12.25
1266,2023-09-03,20:08:00,79,Female,19,Electronics,2,30,15.6
1389,2023-09-27,18:11:00,60,Male,21,Clothing,2,25,9.5
112,2023-12-25,18:44:00,57,Male,37,Clothing,3,500,165
566,2022-11-26,19:15:00,106,Female,64,Clothing,1,30,8.4
608,2022-12-07,22:19:00,112,Female,55,Electronics,3,500,200
1112,2022-12-22,17:11:00,94,Male,37,Clothing,3,500,180
1566,2022-10-03,18:17:00,56,Female,64,Clothing,1,30,15.6
1608,2023-09-26,21:01:00,87,Female,55,Electronics,3,500,265
348,2022-10-17,20:20:00,83,Female,35,Electronics,2,300,147
1348,2023-10-25,17:21:00,79,Female,35,Electronics,2,300,87
199,2023-10-26,21:34:00,53,Male,45,Beauty,3,500,135
258,2023-12-29,17:40:00,109,Female,37,Clothing,1,50,22
485,2022-11-08,17:30:00,101,Male,24,Electronics,1,30,11.4
576,2023-12-25,17:30:00,113,Female,33,Beauty,3,50,20
1199,2023-12-16,17:46:00,110,Male,45,Beauty,3,500,190
1258,2022-12-03,20:27:00,64,Female,37,Clothing,1,50,21.5
1485,2022-09-24,18:29:00,66,Male,24,Electronics,1,30,15.6
1576,2022-12-14,18:34:00,108,Female,33,Beauty,3,50,27.5
65,2022-12-11,20:03:00,84,Male,51,Electronics,4,500,160
311,2023-11-20,21:01:00,61,Female,32,Beauty,4,25,9.75
791,2022-09-04,16:28:00,106,Female,51,Beauty,1,25,11.75
971,2023-12-30,16:50:00,64,Female,27,Electronics,4,50,26.5
999,2022-12-14,16:45:00,110,Female,36,Electronics,3,50,21.5
1065,2023-10-24,15:16:00,76,Male,51,Electronics,4,500,175
1311,2023-11-24,15:22:00,84,Female,32,Beauty,4,25,9.25
1791,2022-10-06,14:52:00,87,Female,51,Beauty,1,25,7
1971,2022-09-12,16:19:00,90,Female,27,Electronics,4,50,19
1999,2022-11-12,13:06:00,61,Female,36,Electronics,3,50,13
395,2022-12-01,15:00:00,76,Male,50,Electronics,2,500,175
535,2023-11-20,13:46:00,59,Male,47,Beauty,3,30,16.2
580,2022-11-14,14:44:00,104,Female,31,Clothing,3,500,200
712,2023-09-12,14:15:00,108,Female,57,Beauty,2,25,11.5
868,2023-12-04,13:39:00,110,Female,25,Electronics,1,300,111
1395,2023-09-10,14:18:00,91,Male,50,Electronics,2,500,130
1535,2023-12-18,15:31:00,52,Male,47,Beauty,3,30,9.9
1580,2023-09-21,15:47:00,105,Female,31,Clothing,3,500,250
1712,2023-11-25,16:37:00,92,Female,57,Beauty,2,25,8.75
1868,2022-12-06,16:23:00,78,Female,25,Electronics,1,300,138
531,2022-10-08,12:30:00,105,Male,31,Electronics,1,500,275
550,2023-09-27,16:58:00,80,Male,40,Clothing,3,300,90
1531,2022-09-22,13:19:00,56,Male,31,Electronics,1,500,250
1550,2022-09-30,13:11:00,73,Male,40,Clothing,3,300,147
392,2022-12-21,13:11:00,77,Male,27,Clothing,2,300,78
453,2022-10-14,14:45:00,90,Female,26,Clothing,2,500,265
540,2022-12-22,16:17:00,79,Female,46,Electronics,3,300,87
625,2022-12-25,13:36:00,68,Male,31,Clothing,1,300,123
1392,2022-09-12,12:28:00,70,Male,27,Clothing,2,300,90
1453,2023-10-14,13:24:00,113,Female,26,Clothing,2,500,205
1540,2023-10-12,16:51:00,115,Female,46,Electronics,3,300,147
1625,2023-09-27,16:36:00,52,Male,31,Clothing,1,300,147
244,2023-09-14,13:57:00,101,Male,28,Beauty,2,50,20.5
355,2022-09-23,13:42:00,96,Female,55,Electronics,1,500,260
468,2022-12-05,14:32:00,86,Male,40,Electronics,1,25,12.25
700,2022-09-01,15:07:00,61,Male,36,Electronics,4,500,250
752,2023-09-20,16:06:00,79,Male,29,Clothing,2,50,13
828,2022-11-24,15:54:00,76,Female,33,Electronics,4,300,132
1244,2022-12-11,16:47:00,100,Male,28,Beauty,2,50,19.5
1355,2023-09-17,13:19:00,107,Female,55,Electronics,1,500,155
1468,2023-11-08,13:14:00,73,Male,40,Electronics,1,25,9.75
1700,2023-09-27,16:10:00,87,Male,36,Electronics,4,500,210
1752,2023-10-21,13:01:00,79,Male,29,Clothing,2,50,14.5
1828,2022-10-14,14:14:00,99,Female,33,Electronics,4,300,165
80,2023-10-22,16:51:00,82,Female,64,Clothing,2,30,12.3
214,2022-11-05,16:31:00,53,Male,20,Beauty,2,30,8.1
361,2022-09-12,16:37:00,112,Female,34,Electronics,4,300,81
526,2022-11-19,12:47:00,65,Male,33,Clothing,2,50,19.5
1080,2022-12-08,13:31:00,70,Female,64,Clothing,2,30,13.2
1214,2023-11-18,14:24:00,50,Male,20,Beauty,2,30,11.1
1361,2023-09-12,16:00:00,89,Female,34,Electronics,4,300,153
1526,2022-09-25,15:06:00,84,Male,33,Clothing,2,50,26.5
265,2022-11-24,12:12:00,80,Male,55,Clothing,3,300,132
586,2023-12-20,14:57:00,84,Male,50,Electronics,1,50,21.5
1265,2022-11-05,14:35:00,86,Male,55,Clothing,3,300,111
1586,2022-11-04,16:25:00,59,Male,50,Electronics,1,50,14
336,2023-11-04,13:05:00,67,Female,52,Beauty,3,50,25
571,2022-10-20,12:51:00,87,Female,41,Electronics,1,50,16
1336,2022-09-23,13:27:00,74,Female,52,Beauty,3,50,21.5
1571,2022-11-08,14:55:00,105,Female,41,Electronics,1,50,25
9,2022-12-02,13:12:00,85,Male,63,Electronics,2,300,78
552,2022-10-29,13:32:00,85,Female,49,Electronics,3,25,9.75
771,2023-12-24,12:23:00,70,Male,24,Electronics,2,25,11.75
1009,2023-09-22,14:18:00,88,Male,63,Electronics,2,300,78
1552,2022-09-25,12:11:00,55,Female,49,Electronics,3,25,13
1771,2023-09-13,13:41:00,108,Male,24,Electronics,2,25,10.75
496,2022-12-12,13:07:00,91,Male,23,Clothing,2,300,141
701,2023-11-29,16:33:00,93,Female,52,Beauty,2,30,14.1
1496,2022-09-03,15:05:00,110,Male,23,Clothing,2,300,120
1701,2023-10-13,15:09:00,62,Female,52,Beauty,2,30,15.9
139,2023-09-15,14:03:00,113,Male,36,Beauty,4,500,230
151,2023-10-12,15:49:00,108,Male,29,Clothing,1,50,18
1139,2023-12-21,14:23:00,87,Male,36,Beauty,4,500,230
1151,2022-12-12,14:48:00,99,Male,29,Clothing,1,50,26
83,2022-11-27,15:57:00,56,Male,54,Electronics,2,50,16.5
153,2023-11-19,15:52:00,62,Male,63,Electronics,2,500,195
451,2023-10-09,15:38:00,74,Female,45,Electronics,1,30,13.5
1083,2022-09-30,15:46:00,99,Male,54,Electronics,2,50,17.5
1153,2022-09-24,12:30:00,91,Male,63,Electronics,2,500,265
1451,2022-09-23,12:10:00,94,Female,45,Electronics,1,30,13.2
99,2023-11-19,15:12:00,71,Female,50,Electronics,4,300,132
783,2022-11-11,15:37:00,91,Female,56,Clothing,1,300,150
1099,2022-12-24,12:41:00,56,Female,50,Electronics,4,300,162
1783,2023-09-05,16:37:00,52,Female,56,Clothing,1,300,135
409,2023-12-17,12:30:00,55,Female,21,Electronics,3,300,87
525,2022-09-05,14:15:00,98,Female,47,Beauty,2,25,7
939,2022-11-07,15:28:00,75,Female,46,Electronics,1,300,81
994,2022-12-24,16:38:00,73,Female,51,Beauty,2,500,125
1409,2023-11-22,12:15:00,102,Female,21,Electronics,3,300,138
1525,2022-12-13,13:35:00,106,Female,47,Beauty,2,25,12
1939,2022-10-31,13:30:00,74,Female,46,Electronics,1,300,135
1994,2022-11-20,13:27:00,86,Female,51,Beauty,2,500,250
96,2023-11-22,14:10:00,62,Female,44,Clothing,2,300,84
609,2023-11-19,13:02:00,59,Female,47,Clothing,2,50,13
982,2022-11-10,14:08:00,50,Female,46,Beauty,3,30,15.6
1096,2022-12-01,14:49:00,82,Female,44,Clothing,2,300,138
1609,2023-10-05,13:58:00,81,Female,47,Clothing,2,50,22.5
1982,2023-09-09,12:46:00,110,Female,46,Beauty,3,30,16.5
209,2022-09-03,12:22:00,61,Female,30,Electronics,4,50,14
435,2023-12-15,13:41:00,113,Female,30,Beauty,3,300,108
777,2022-09-10,15:07:00,54,Male,48,Electronics,3,50,17
854,2022-10-01,15:42:00,84,Male,29,Clothing,1,50,22
890,2023-12-25,14:44:00,76,Male,34,Electronics,2,25,13.5
1209,2022-12-06,12:37:00,55,Female,30,Electronics,4,50,23
1435,2022-10-27,13:31:00,61,Female,30,Beauty,3,300,114
1777,2023-11-15,12:06:00,74,Male,48,Electronics,3,50,19.5
1854,2023-11-25,16:53:00,109,Male,29,Clothing,1,50,22.5
1890,2023-10-18,14:20:00,51,Male,34,Electronics,2,25,6.25
865,2023-12-17,14:49:00,78,Female,42,Clothing,1,300,108
1865,2022-11-18,14:52:00,107,Female,42,Clothing,1,300,156
662,2022-12-03,12:40:00,100,Male,48,Beauty,2,500,145
1662,2023-12-20,12:38:00,106,Male,48,Beauty,2,500,240
309,2023-10-12,15:39:00,78,Female,26,Beauty,1,25,9
544,2023-10-31,13:46:00,95,Female,27,Electronics,1,25,10.25
602,2023-12-12,16:46:00,75,Female,20,Electronics,1,300,96
615,2022-10-31,15:06:00,58,Female,61,Clothing,4,25,10.5
678,2022-11-17,15:55:00,70,Female,60,Electronics,3,300,144
781,2022-10-19,16:52:00,106,Male,35,Beauty,1,500,225
1309,2022-09-30,16:50:00,93,Female,26,Beauty,1,25,9.5
1544,2022-12-16,15:58:00,70,Female,27,Electronics,1,25,11.25
1602,2022-12-01,15:17:00,86,Female,20,Electronics,1,300,126
1615,2022-11-17,13:43:00,82,Female,61,Clothing,4,25,13.5
1678,2022-09-16,13:44:00,99,Female,60,Electronics,3,300,102
1781,2022-10-13,12:22:00,55,Male,35,Beauty,1,500,225
34,2023-09-24,13:26:00,87,Female,51,Clothing,3,50,17
916,2023-12-05,12:56:00,68,Female,32,Electronics,1,50,26
1034,2022-11-13,14:48:00,52,Female,51,Clothing,3,50,24.5
1916,2022-11-08,12:40:00,102,Female,32,Electronics,1,50,16.5
757,2023-10-06,12:10:00,82,Female,43,Electronics,4,300,105
1757,2023-09-29,16:42:00,50,Female,43,Electronics,4,300,132
25,2022-11-20,14:32:00,61,Female,64,Beauty,1,50,19
82,2022-09-08,12:55:00,85,Female,32,Beauty,4,50,15
472,2023-10-30,15:23:00,95,Female,38,Beauty,3,300,162
842,2022-11-28,14:13:00,71,Female,47,Clothing,2,300,105
879,2022-11-13,16:51:00,50,Male,23,Clothing,1,30,15.3
991,2023-09-14,14:28:00,110,Female,34,Clothing,2,50,19.5
1025,2022-11-12,16:41:00,103,Female,64,Beauty,1,50,16.5
1082,2022-10-22,15:56:00,111,Female,32,Beauty,4,50,27.5
1472,2023-12-18,15:22:00,74,Female,38,Beauty,3,300,150
1842,2022-10-04,14:03:00,84,Female,47,Clothing,2,300,75
1879,2022-11-18,15:27:00,66,Male,23,Clothing,1,30,16.2
1991,2022-12-04,13:11:00,96,Female,34,Clothing,2,50,14.5
62,2023-09-16,12:54:00,50,Male,18,Beauty,2,50,26.5
386,2022-10-23,13:20:00,77,Female,54,Electronics,2,300,153
1062,2022-12-20,16:05:00,69,Male,18,Beauty,2,50,21.5
1386,2023-12-19,14:06:00,110,Female,54,Electronics,2,300,81
429,2023-09-08,14:29:00,80,Male,64,Electronics,2,25,6.75
664,2022-09-03,16:52:00,109,Female,44,Clothing,4,500,170
989,2022-10-31,13:30:00,97,Female,44,Electronics,1,25,8.25
1429,2023-11-22,13:14:00,102,Male,64,Electronics,2,25,12
1664,2023-12-12,16:44:00,99,Female,44,Clothing,4,500,245
1989,2022-09-06,16:21:00,109,Female,44,Electronics,1,25,13.25
233,2022-09-03,13:09:00,81,Female,51,Beauty,2,300,132
520,2022-10-16,12:42:00,79,Female,49,Electronics,4,25,13
805,2022-09-03,13:55:00,59,Female,30,Beauty,3,500,155
908,2022-10-30,14:47:00,64,Male,46,Beauty,4,300,81
1233,2023-10-01,16:20:00,79,Female,51,Beauty,2,300,117
1520,2022-11-21,15:28:00,88,Female,49,Electronics,4,25,10.5
1805,2023-10-10,13:35:00,79,Female,30,Beauty,3,500,225
1908,2023-12-17,12:34:00,93,Male,46,Beauty,4,300,87
857,2023-11-20,12:09:00,62,Male,60,Electronics,2,25,12
1857,2022-11-09,12:15:00,109,Male,60,Electronics,2,25,7.5
211,2022-09-12,14:02:00,54,Male,42,Beauty,3,500,235
650,2023-10-08,12:41:00,98,Male,55,Electronics,1,30,15
1211,2023-11-22,14:59:00,82,Male,42,Beauty,3,500,235
1650,2022-09-23,16:24:00,89,Male,55,Electronics,1,30,10.8
